order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
532,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=2,Option-page,Sehemu: Herpestidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=302,"Fuu refu kuliko yote ni zaidi ya 100 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=3,"Fuu refu kuliko yote ni chini ya 100 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_2b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
538,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=134,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_134a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_134b.jpg,['Spishi 2 zimepatikana Tanzania: Herpestes ichneumon (Egyptian mongoose) na Herpestes sanguinea (Slender mongoose).  Watu wengine wanamwita nguchiro huyu “nguchiro mwenye ncha nyeusi” kutokana na ncha nyeusi ya Herpestes ichneumon. Herpestes sanguinea ana rangi tofauti na nyeusi kuliko kawaida.'],Herpestes,,©B. Stanley | ©P. Lai
540,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=316,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_melleri_316_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_melleri_316_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_melleri_316.jpg,,"Rhynchogale melleri (Gray, 1865)",,
542,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=136,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_136a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_136b.jpg,['Spishi 1 imepatikana Tanzania: Bdeogale crassicauda. Nguchiro huyu ni rahisi kumtambua kutokana na manyoya mengi kwenye mkia na kwa sababu ana vidole 4 kwenye miguu yote 4.'],Bdeogale,,©R. Killackey | ©P. Lai
543,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=314,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_I_albicauda_314_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_I_albicauda_314_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_I_albicauda_314.jpg,,"Ichneumia albicauda (G. [Baron] Cuvier, 1829)",,
541,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=6,Option-page,Sehemu: Herpestidae,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=136,"A.  Mfupa wa “supraorbital” unaelekea chini kidogo na moja kwa moja kutoka kwenye.
B.  Mbano (constriction) wa “post-orbital” (C) ni chini ya 85% ya mbano wa “Interorbital”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_6a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=314,"A.  Mfupa wa “supraorbital” unaelekea chini kutoka kwenye fuu na sio moja kwa moja kutoka kwenye fuu.
B.  Mbano (constriction) wa “post-orbital” (C) ni zaidi ya 85% ya mbano wa “Interorbital”(D).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_6b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
539,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=5,Option-page,Sehemu: Herpestidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=316,"Upana wwa paa la kinywa lenye mfupa nyuma ya safu za meno (A) ni mkubwa kuliko umbali kati ya safu za meno na mwisho wa paa la kinywa (B).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=6,"Upana wwa paa la kinywa lenye mfupa nyuma ya safu za meno (A) ni mdogo kuliko umbali kati ya safu za meno na mwisho wa paa la kinywa (B).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_5b.jpg,,"['', '', '©R. Banasiak; USNM 367378', '©P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak; USNM 367378 | ©P. Lai
537,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=4,Option-page,Sehemu: Herpestidae,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=134,"Obiti imefunga kabisa kwa sababu mfupa wa “supraorbital” unaungana na mfupa wa “jugal» unaotoka kwenye “zygomatic arch”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=5,"Obiti haijafunga kabisa kwa sababu mfupa wa “supraorbital” hauungani na mfupa wa “jugal» unaotoka kwenye “zygomatic arch”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_4b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
531,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=1,Option-page,Sehemu: Herpestidae,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=2,"Kuna meno 5 nyuma ya kato kila upande wa taya ya juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=4,"Kuna meno 6 nyuma ya kato kila upande wa taya ya juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Herpestidae_1b.jpg,,"['', '', '©L. Watson', '©P. Lai', 'Chagua', 'Chagua']",,,©L. Watson | ©P. Lai
545,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=301,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_binotata_301_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_N_binotata_301_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_N_binotata_301.jpg,,"Nandinia binotata (Gray, 1830)",,
547,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=292,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_civetta_292_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_civetta_292_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_civetta_292.jpg,,"Civettictis civetta (Schreber, 1776)",,
549,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=130,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_130a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_130b.jpg,"['Spishi 3 zimepatikana Tanzania: Genetta genetta, Genetta servalina na Genetta tigrina. Kanu wana manyoya meupe yanayozunguka mkia mrefu na madoa yaliyojipanga kwa mistari mgongoni.']",Genetta,,©B. Stanley | ©P. Lai
550,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=300,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_V_indica_300_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_V_indica_300_b.jpg,,"Viverricula indica (E. Geoffroy Saint-Hilaire, 1803)",,
548,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=3,Option-page,Sehemu: Viverridae,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=130,"“Alisphenoid canal” ipo. Ukitaka kuhakikisha, pitisha waya mwembamba kwenye shimo lolote dogo kwenye eneo linaloonyeshwa, halafu angalia kama utatokea kwenye upande huo huo wa fuu. Kama waya unatokea huko, “alisphenoid canal” ipo.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=300,"“Alisphenoid canal” haipo. Ukitaka kuhakikisha, pitisha waya mwembamba kwenye shimo lolote dogo kwenye eneo linaloonyeshwa, halafu angalia kama utatokea kwenye upande huo huo wa fuu. Waya usipotokea huko, “alisphenoid canal” haipo.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_3b.jpg,,"['', '', '©R. Banasiak & L. Watson', '©R. Banasiak & L. Watson', 'Chagua', 'Chagua']",,,©R. Banasiak & L. Watson | ©R. Banasiak & L. Watson
546,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=2,Option-page,Sehemu: Viverridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=292,"Fuu refu kuliko yote ni zaidi ya 110 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=3,"Fuu refu kuliko yote ni chini ya 110 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_2b.jpg,,"['', '', '©L. Watson', '©L. Watson', 'Chagua', 'Chagua']",,,©L. Watson | ©L. Watson
544,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=1,Option-page,Sehemu: Viverridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=301,"A.  ”Auditory bulla” ni ndogo sana na haijakamilika.
B.  Mfupa wa “paroccipital” unatoka “auditory bulla” na kuangalia nyuma kutoka kwenye “cranium”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=2,"A.  ”Auditory bulla” ni imekamilika na siyo ndogo.
B.  Mfupa wa “paroccipital” unaguana na  “auditory bulla” na hauangalii nyuma kutoka kwenye “cranium”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Viverridae_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
530,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=6,Option-page,Sehemu: Carnivora,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=21&key=1,"A.  Mfupa wa “supraorbital” na wa “jugal” zinazoanzia “zygomatic arch” zinaunda umbo la mviringo, au…
B.  mfupa wa “jugal” umekamilika vizuri au una ncha.
C.  Kuna kuna mfupa ulio kama tyubu unaozunguka “auditory meatus”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_6a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=20&key=1,"A.  Mfupa wa “supraorbital” na wa “jugal” zinazoanzia “zygomatic arch” kamwe haziundi umbo la mviringo.
B.  Mfupa wa “jugal” haukakamiliki vizuri kamwe wala kuwa na ncha.
C.  Kamwe hakuna mfupa ulio kama tyubu unaozunguka “auditory meatus”.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_6b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & L. Watson', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & L. Watson
520,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=5,Option-page,Sehemu: Carnivora,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=19&key=1,"A.  Hakuna “alisphenoid canal”. Ukitaka kuhakikisha, pitisha waya mwembamba kwenye shimo lolote dogo kwenye eneo linaloonyeshwa, halafu angalia kama utatokea kwenye upande huo huo wa fuu. Kama waya hautokei huko, hakuna “alisphenoid canal”.
B.  Jumla ya meno kwenye kila upande wa taya ya juu ni 5, 4 or 3.
C.  “Auditory bulla” haijakamilika au imebanwa na hivyo kuonekana kama ina sehemu mbili. Mbano huu unaweza kuwa katikati ya “bulla” au mwishoni.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=6,"A.  “Alisphenoid canal” inaweza kuwepo au hapana. Ukitaka kuhakikisha, pitisha waya mwembamba kwenye shimo lolote dogo kwenye eneo linaloonyeshwa, halafu angalia kama utatokea kwenye upande huo huo wa fuu. Kama waya unatokea huko, “alisphenoid canal” ipo.
B.  Jumla ya meno kwenye safu ya meno ya juu ni 5 au 6 kila upande.
C.  “Auditory bulla” haijakamilika au imebanwa na kuonekana kama ina sehemu mbili. Mbano huu unaweza kuwa katikati ya “bulla” au mwishoni. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_5b.jpg,,"['', '', '©R. Banasiak, P. Lai & L. Watson', '©L. Watson', 'Chagua', 'Chagua']",,,"©R. Banasiak, P. Lai & L. Watson | ©L. Watson"
516,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=4,Option-page,Sehemu: Carnivora,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=18&key=1,"A.  Jino la mwisho ni dogo sana ukilinganisha na jino lililo mbele yake.
B.  Fuu refu kuliko yote ni zaidi ya 200 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=5,"Fuu refu kuliko yote ni chini ya 200 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_4b.jpg,,"['', '', '©P. Lai & L. Watson', '©P. Lai & L. Watson', 'Chagua', 'Chagua']",,,©P. Lai & L. Watson | ©P. Lai & L. Watson
510,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=3,Option-page,Sehemu: Carnivora,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=17&key=1,"Ukichanganya taya za juu na chini, jumla ya meno yaliyo nyuma ya kato kila upande ni 13 au zaidi
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=4,"Ukichanganya taya za juu na chini, jumla ya meno yaliyo nyuma ya kato kila upande ni chini ya 13.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_3b.jpg,,"['', '', '©L. Watson', '©P. Lai & L. Watson', 'Chagua', 'Chagua']",,,©L. Watson | ©P. Lai & L. Watson
496,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=1,Option-page,Sehemu: Carnivora,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=2,"Ukichanganya taya za juu na chini, jumla ya meno yaliyo nyuma ya chonge la kila upande ni sawa na, au chini ya 7 au chini yake.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=16&key=3,"Ukichanganya taya za juu na chini, jumla ya meno yaliyo nyuma ya chonge la kila upande ni zaidi ya 7.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Carnivora_1b.jpg,,"['', '', '©L. Watson', '©P. Lai & L. Watson', 'Chagua', 'Chagua']",,,©L. Watson | ©P. Lai & L. Watson
554,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=9,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_b.jpg,,"Rhynchocyon chrysopygus Gunther, 1881",,
556,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=10,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_cirnei_10.jpg,,"Rhynchocyon cirnei Peters, 1847",,
558,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_b.jpg,,"Rhynchocyon udzungwensis Rovero, Rathbun, Perkin, Jones, Ribble, Leonard, Mwakisoma and Doggart, 2008",,
559,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_petersi_11.jpg,,"Rhynchocyon petersi Bocage, 1880",,
557,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=5,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,"A.  Mkia, miguu na masikio ni meusi.B.  Uso una rangi ya kijivu inayotofautiana katika kukolea kwake.C.  Matako na mapaja yana rangi nyeusi sana.",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,"A.  Rangi ya mkia, miguu, masikio na kichwa ni ya machungwa yenye wekundu.B.  Kuna rangi nyeusi ya mgongoni inayotoka matakoni hadi mabegani.",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_3b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
555,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=4,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=10,A.  Manyoya ya juu yana sehemu inayoonekana vizuri yenye madoa meusi na yaliyofifia na mistari.B.  Sehemu nyingine ina madoa yanayoonekana vizuri na paji la uso lina rangi ya manjano kijivu wakati kidevu na kifua vina rangi ya machungwa iliyochanganyika na nyekundu.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=5,A.  Manyoya ya juu hayana sehemu yenye madoa meusi na yaliyofifia wala mistari.B.  Wakati mwingine kuna madoa yaliyofifia lakini paji la uso halina rangi ya manjano kijivu; kidevu na kifua havina rangi ya machungwa iliyochanganyika na nyekundu.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
553,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=3,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=9,Tako lina rangi ya manjano inayong’aa.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=4,Tako halina rangi ya manjano inayong’aa.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
561,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=8,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_tetradactylus_8.jpg,,"Petrodromus tetradactylus Peters, 1846",,
563,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=7,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_rufescens_7.jpg,,"Elephantulus rufescens (Peters, 1878)",,
564,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=4,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_brachyrhynchus_4.jpg,,"Elephantulus brachyrhynchus (A. Smith, 1836)",,
562,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=6,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=7,A.  Kuna tezi kifuani ambayo inaonekana kama doa ambalo ni tofauti na manyoya yanayolizunguka.B.  Masikio ni marefu na kuna manyoya meupe yanayozunguka macho.C.  Kuna alama ya kahawia nyuma ya jicho.D.  Pua ni ndefu.E.  Urefu wa mkia ni karibu sawa na urefu wa kichwa na kiwiliwili.,http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=4,A.  Hakuna tezi kifuani.B.  Masikio ni mafupi na hakuna manyoya meupe yanayozunguka macho.C.  Hakuna alama ya kahawia nyuma ya jicho.D.  Pua ni fupi.E.  Mkia ni mfupi kuliko urefu wa kichwa na kiwiliwili.,http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
560,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=2,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=8,"A.  Fuu refu kuliko yote ni zaidi ya 50 mm.
B.  Kwenye kila upande wa taya ya juu, umbali kati ya sehemu ya mbele ya jino la kwanza mpaka nyuma ya jino la mwisho ni zaidi ya 20 mm.",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=6,"A.  Fuu refu kuliko yote ni chini ya 50 mm.
B.  Kwenye kila upande wa taya ya juu, umbali kati ya sehemu ya mbele ya jino la kwanza mpaka nyuma ya jino la mwisho ni chini ya 20 mm.",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2b.jpg,,"['', '', '©P. Lai', '©S. Malekar', 'Chagua', 'Chagua']",,,©P. Lai | ©S. Malekar
552,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=1,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=3,"A.  Mfupa unaozunguka eneo la macho unaishia kwenye ncha nyuma ya eneo hilo.
B.  Sehemu ya mbele ya “cranium” inaendelea na kuvuka meno marefu kuliko yote kwenye taya ya juu.
C.  Paa la kinywa lenye mifupa halina mashimo.",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=2,"A.  Mfupa unaozunguka eneo la macho hauishii kwenye ncha nyuma ya eneo hilo.
B.  Sehemu ya mbele ya “cranium” haiendelei wala kuvuka meno marefu kuliko yote kwenye taya ya juu.
C.  Paa la kinywa lenye mifupa lina mashimo",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_1b.jpg,,"['', '', '©P. Lai & S. Malekar', '©P. Lai, S. Malekar & L. Watson', 'Chagua', 'Chagua']",,,"©P. Lai & S. Malekar | ©P. Lai, S. Malekar & L. Watson"
568,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=9,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_b.jpg,,"Rhynchocyon chrysopygus Gunther, 1881",,
570,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=10,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_cirnei_10.jpg,,"Rhynchocyon cirnei Peters, 1847",,
572,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_b.jpg,,"Rhynchocyon udzungwensis Rovero, Rathbun, Perkin, Jones, Ribble, Leonard, Mwakisoma and Doggart, 2008",,
573,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_petersi_11.jpg,,"Rhynchocyon petersi Bocage, 1880",,
571,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=4&key=5,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,"A.  Mkia, miguu na masikio ni meusi.B.  Uso una rangi ya kijivu inayotofautiana katika kukolea kwake.C.  Matako na mapaja yana rangi nyeusi sana.",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,"A.  Rangi ya mkia, miguu, masikio na kichwa ni ya machungwa yenye wekundu.B.  Kuna rangi nyeusi ya mgongoni inayotoka matakoni hadi mabegani.",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_1_3b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
