order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
406,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=18,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=19,"Chaguo A
A.  Kuna sehemu yenye manyoya meupe mwanzoni mwa sikio.
B.  Mkia ni mrefu kuliko kichwa na kiwiliwili.
C.  Mkia una manyoya membamba sana; hivyo inakuwa vigumu kuona magamba yaliyoko chini na inawezekana kuna manyoya marefu zaidi kwenye nusu ya nyuma ya mkia.
D.  Miguu ya nyuma ni mirefu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=21,"Chaguo B
A.  Hakuna sehemu yenye manyoya meupe mwanzoni mwa sikio.
B.  Mkia unaweza kuwa mrefu kuliko kichwa na kiwiliwili au hapana.
C.  Kila wakati kuna magamba au magamba yanayozunguka mkia na yanayoonekana na huenda kuna manyoya marefu au hapana kwenye nusu ya nyuma ya mkia.
D.  Miguu ya nyuma sio mirefu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18b.jpg,,,,,©P. Lai | ©P. Lai
404,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=17,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=456,"Chaguo A
A.  Nusu ya mkia ya mbele ni nyeusi, mwisho wa mkia ni mweupe na katikati una madoa madoa.
B.  Manyoya ya chini ni meupe kabisa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=18,"Chaguo B
A. Nusu ya mkia ya mbele sio nyeusi, mwisho wa mkia sio mweusi na katikati hakuna madoa madoa.
B. Manyoya ya sehemu ya chini ni meupe kabisa au hapana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17b.jpg,,,,,©R. Killackey | ©P. Lai
398,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=14,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=15,"Chaguo A
Urefu wa mkia hauzidi ½ ya urefu wa kichwa na kiwiliwili, na mara nyingi ni mfupi zaidi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=17,"Chaguo B
Urefu wa mkia ni angalau ½ ya urefu wa kichwa na kiwiliwili, na unaweza kuwa mrefu zaidi ya kichwa na kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
392,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=12,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=13,"Chaguo A
Urefu wa kichwa na kiwiliwili ni zaidi ya 300 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=14,"Chaguo B
Urefu wa kichwa na kiwiliwili ni chini ya 300 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
388,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=10,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=11,"Chaguo A
A.  Ama mkia haupo au siyo mrefu kuzidi miguu ya nyuma.
B.  Ama macho na masikio hayajitokezi sana au ni madogo sana.
C.  Kato siyo manjano sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=12,"Chaguo B
A. Kwa kawaida, mkia unaonekana (unaweza kuwa mfupi).
B. macho na masikio yanaonekana kwa kawaida. Iwapo macho na masikio hayajitokezi au madogo sana, basi…
C. Chonge ni manjano sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
360,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=4,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=5,"Chaguo A
Mkia wote una manyoya mengi na marefu kiasi kwamba sehemu yenye mifupa mingi haionekani.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=10,"Chaguo B
Ama hakuna mkia, au kuna mkia bila manyoya (au manyoya kidogo sana). Ingawa inawezekana manyoya kuwepo kwenye mkia, pamoja na vishungi vinene mwishoni kabisa, unaweza kuona magamba, au mifupa kwenye baadhi ya sehemu za mkia.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
358,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=3,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=595,"Chaguo A
A. Miguu ya nyuma ni mirefu sana kuliko ya mbele.
B. Kila sikio ni refu sana na linajitokeza.
C. Mkia una manyoya mengi; sehemu ya mbele ina rangi iliyofifia na ya mbele ni nyeusi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=4,"Chaguo B
A. Kwa kawaida, miguu ya nyuma sio mirefu sana kuliko ya mbele. Iwapo ni mirefu sana, basi…
B. kila sikio sio refu sana au halijitokezi.
C. Mkia hauna manyoya au una manyoya mengi. Iwapo una manyoya mengi, sehemu ya mbele ina rangi iliyofifia na ya mbele ni nyeusi. 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
356,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=2,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=590,"Chaguo A
A.  Kuna ngozi nyembamba kati ya miguu ya mbele na nyuma.
B.  Kuna magamba kwenye sehemu ya chini ya kitako cha mkia.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=3,"Chaguo B
A. Hakuna ngozi nyembamba kati ya miguu ya mbele na nyuma.
B. Hakuna magamba kwenye sehemu ya chini ya kitako cha mkia.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2b.jpg,,,,,©P. Lai | ©R. Killackey & P. Lai
352,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=1,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=62,"Chaguo A
Manyoya yamebadilika na kuwa kama miba mirefu (mengine marefu sawa na kichwa na kiwiliwili) na yana madoa madoa meusi na meupe kwenye sehemu ya mbele ya kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=2,"Chaguo B
Manyoya hayajabadilika na kuwa kama miba mirefu  (hayawi marefu sawa na kichwa na kiwiliwili).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1b.jpg,,,,,©R. Banasiak | ©P. Lai
278,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=1&key=13,Option-page,Sehemu: General,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=2&key=1,"Chaguo A
A.  Kumebakia kipande kidogo tu cha mkia (chini ya 1/8 ya urefu wa kichwa na kiwiliwili).
B.  Manyoya ya tumboni ni meupe.
C.  Mnyama ana uzito chini ya 10 kg na urefu chini ya 600 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_13a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=1,"Chaguo B
A.  Kumebakia kipande kidogo tu cha mkia. 
B.  Manyoya ya tumboni siyo meupe.
C.  Mnyama ana uzito zaidi ya 10 kg na urefu zaidi ya 600 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_13b.jpg,,,,,©P. Lai | ©R. Killackey
485,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=9,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_b.jpg,,"Rhynchocyon chrysopygus Gunther, 1881",,
487,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=10,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_cirnei_10.jpg,,"Rhynchocyon cirnei Peters, 1847",,
489,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_b.jpg,,"Rhynchocyon udzungwensis Rovero, Rathbun, Perkin, Jones, Ribble, Leonard, Mwakisoma and Doggart, 2008",,
490,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_petersi_11.jpg,,"Rhynchocyon petersi Bocage, 1880",,
488,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=5,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=606,"Chaguo A
A.  Mkia, miguu na masikio ni meusi.B.  Uso una rangi ya kijivu inayotofautiana katika kukolea kwake.C.  Matako na mapaja yana rangi nyeusi sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=11,"Chaguo B
A.  Rangi ya mkia, miguu, masikio na kichwa ni ya machungwa yenye wekundu.B.  Kuna rangi nyeusi ya mgongoni inayotoka matakoni hadi mabegani.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_3b.jpg,,,,,©R. Banasiak | ©R. Banasiak
486,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=4,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=10,"Chaguo A
A.  Manyoya ya juu yana sehemu inayoonekana vizuri yenye madoa meusi na yaliyofifia na mistari.B.  Sehemu nyingine ina madoa yanayoonekana vizuri na paji la uso lina rangi ya manjano kijivu wakati kidevu na kifua vina rangi ya machungwa iliyochanganyika na nyekundu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=5,"Chaguo B
A.  Manyoya ya juu hayana sehemu yenye madoa meusi na yaliyofifia wala mistari.B.  Wakati mwingine kuna madoa yaliyofifia lakini paji la uso halina rangi ya manjano kijivu; kidevu na kifua havina rangi ya machungwa iliyochanganyika na nyekundu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
484,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=3,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=9,"Chaguo A
Tako lina rangi ya manjano inayong’aa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=4,"Chaguo B
Tako halina rangi ya manjano inayong’aa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
492,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=8,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_tetradactylus_8.jpg,,"Petrodromus tetradactylus Peters, 1846",,
494,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=7,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_rufescens_7.jpg,,"Elephantulus rufescens (Peters, 1878)",,
495,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=4,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_brachyrhynchus_4.jpg,,"Elephantulus brachyrhynchus (A. Smith, 1836)",,
493,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=6,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=7,"Chaguo A
A.  Kuna tezi kifuani ambayo inaonekana kama doa ambalo ni tofauti na manyoya yanayolizunguka.B.  Masikio ni marefu na kuna manyoya meupe yanayozunguka macho.C.  Kuna alama ya kahawia nyuma ya jicho.D.  Pua ni ndefu.E.  Urefu wa mkia ni karibu sawa na urefu wa kichwa na kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=4,"Chaguo B
A.  Hakuna tezi kifuani.B.  Masikio ni mafupi na hakuna manyoya meupe yanayozunguka macho.C.  Hakuna alama ya kahawia nyuma ya jicho.D.  Pua ni fupi.E.  Mkia ni mfupi kuliko urefu wa kichwa na kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
491,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=2,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=8,"Chaguo A
A.  Kuna vidole vinne kwenye kila mguu wa nyuma.
B.  Urefu mkubwa kuliko yote wa kichwa na kiwiliwili (ukiacha mkia) ni zaidi ya 160 mm.
C.  Ngozi ni kijivu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=6,"Chaguo B
A.  Kuna vidole vitano kwenye kila mguu wa nyuma.
B.  Urefu mkubwa kuliko yote wa kichwa na kiwiliwili (ukiacha mkia) ni chini ya 160 mm.
C.  Ngozi ina rangi ya kahawia manjano.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
483,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=1,Option-page,Sehemu: Macroscelidea,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=3,"Chaguo A
A.  Kuna vidole vinne kwenye kila mguu wa mbele.
B.  Manyoya ya mgongoni ni meusi au mchanganyiko wa rangi nyekundu na nyeusi au dhahabu na nyeusi au yanaonekana kama miraba myeusi na myeupe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=29&key=2,"Chaguo B
A.  Kuna vidole vitano kwenye kila mguu wa mbele.
B.  Manyoya ya mgongoni yana rangi iliyofifia, kijivu au kahawia ya manjano.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
497,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=66,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_albiventris_66.jpg,,"Atelerix albiventris (Wagner, 1841)",,
499,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=3,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_stuhlmanni_3.jpg,,"Chrysochloris stuhlmanni Matschie, 1894",,
501,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=2,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_b.jpg,,"Potamogale velox (Du Chaillu, 1860)",,
504,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=125,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_phillipsorum_125.jpg,,"Congosorex phillipsorum Stanley, Rogers and Hutterer, 2005",,
506,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=129,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_zinki_129.jpg,,"Myosorex zinki Heim de Balsac and Lamotte, 1956",,
508,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=127,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_geata_127_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_geata_127.jpg,,"Myosorex geata (Allen and Loveridge, 1927)",,
509,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=128,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_kihaulei_128.jpg,,"Myosorex kihaulei Stanley and Hutterer, 2000",,
507,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=4,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=127,"Chaguo A
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni zaidi ya 20.65 mm.B.  Urefu wa sehemu ya chini ya fuu (basal length) ni zaidi ya 18.42 mm.C.  Urefu wa safu ya meno ya juu ni zaidi ya 8.90 mm.D.  Urefu mkubwa kabisa wa taya ya chini ni zaidi ya 12.90 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=128,"Chaguo B
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni chini ya 20.85 mm.B.  Urefu wa sehemu ya juu ya fuu (basal length) ni chini ya 18.50 mm.C.  Urefu wa safu ya meno ya juu ni chini ya 9.00 mm.D.  Urefu wa juu kabisa wa taya ya chini ni chini ya 12.90 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4b.jpg,,,,,©R. Banasiak | ©R. Banasiak
505,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=3,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=129,"Chaguo A
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni 22.0 mm au zaidi.B.  Urefu wa mguu wa nyuma ni 15 mm au zaidi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=4,"Chaguo B
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni chini ya 22.0 mm.B.  Urefu wa mguu wa nyuma ni chini ya 15 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
503,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=2,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=125,"Chaguo A
A.  Kuna mpasuko mwembamba juu ya fuu, nyuma ya matundu mawili.B.  Miguu ya nyuma ina magamba yanayoonekana wazi.C.  Mboo ni nyembamba (lakini siyo nyembamba kama ya Crocidura) na imechongoka mwishoni. 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=3,"Chaguo B
A.  Hakuna mpasuko juu ya fuu, nyuma ya matunda mawili.B.  Magamba ya miguu ya nyuma hayaonekani wazi.C.  Mboo ni fupi, pana na haijachongoka mwishoni.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
512,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=118,Match-page,,,,,,,,,,"Suncus murinus (Linnaeus, 1766)",,
515,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=123,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lunaris_123.jpg,,"Sylvisorex lunaris Thomas, 1906",,
516,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=116,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lixus_116_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lixus_116.jpg,,"Suncus lixus (Thomas, 1898)",,
514,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=3&key=8,Option-page,Sehemu: Soricidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=123,"Chaguo A
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni zaidi ya 20 mm.B.  Urefu wa safu ya meno ya juu ni 9 mm au zaidi.C.  Urefu wa mfupa wa taya ya chini (pamoja na kato) ni 13 mm au zaidi.D.  Mkia una rangi mbili ambazo hazionekani vizuri.E.  Miguu ya nyuma ina rangi nyeusi nyeusi.F.  Kifua na tumbo vina rangi ya kahawia iliyokoleza.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_8a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=116,"Chaguo B
A.  Urefu kati ya sehemu ya fuu linapokutana na pingili ya kwanza na sehemu ya mbele ya kato ni 22.5 mm au chini yake.B.  Urefu wa safu ya meno ya juu ni chini ya 9.8 mm.C.  Urefu  wa mfupa wa taya ya chini (pamoja na kato) ni chini ya 14 mm.D.  Mkia una rangi mbili zinazoonekana wazi.E.  Miguu ya nyuma ina rangi iliyofifia.F.  Kifua na tumbo vina rangi ya fedha.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_8b.jpg,,,,,©R. Banasiak | ©R. Banasiak
518,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=122,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_johnstoni_122_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_johnstoni_122.jpg,,"Sylvisorex johnstoni (Dobson, 1888)",,
520,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=117,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_megalura_117_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_megalura_117_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_megalura_117.jpg,,"Suncus megalura (Jentink, 1888)",,
522,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=120,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_granti_120_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_granti_120_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_granti_120.jpg,,"Sylvisorex granti Thomas, 1907",,
524,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=119,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_varilla_119_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_varilla_119_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_varilla_119.jpg,,"Suncus varilla (Thomas, 1895)",,
